event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
LBY11922,2024-12-22,2024,2,Political violence,Violence against civilians,Attack,Zawiya Communal Militia (Libya),,Identity militia,Civilians (Libya),,Civilians,Identity militia-Civilians,Civilian targeting,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Address Libya,Subnational,"Around 22 December 2024 (as reported), an unidentified armed group (likely a Zawiyah communal militia, based on location) killed a civilian and dumped his body near a mosque in Az Zawiyah (Az Zawiyah, West). No further information is available.",1,,1736845157
LBY11923,2025-01-02,2025,1,Political violence,Battles,Armed clash,Mohamed Bahroun Militia (Libya),,Identity militia,Police Forces of Libya (2021-) Government of National Unity (GNU) - Criminal Investigations Department,,State forces,State forces-Identity militia,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Libya Security Monitor,New media,"On 2 January 2025, members of the Al Isnad militia shot an officer of the Western Criminal Investigation Department in Az Zawiyah (Az Zawiyah, West). He survived.",0,,1759192014
LBY11924,2025-01-02,2025,1,Strategic developments,Strategic developments,Change to group/activity,Zawiya Communal Militia (Libya),,Identity militia,,,,Identity militia only,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Libya Security Monitor,New media,"Movement of forces: On 2 January 2025, overnight local militias mobilized and deployed in Az Zawiyah (Az Zawiyah, West) after members of the Al Isnad militia shot a police officer (coded separately).",0,,1736845157
LBY11927,2025-01-03,2025,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Libya (2021-) Government of National Unity (GNU),,State forces,,,,State forces only,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Address Libya; Akhbar Libya; Al Marsad; Al Wasat (Libya); Libya News Agency; Libya Observer,Subnational-National,"Security measures: On 3 January 2025, the West Coast Military Region of the Libyan Army affiliated to the western-based Presidential Council announced a military operation in Az Zawiyah (Az Zawiyah, West). The aim of the operation is to restore security and stability in the city, which has been the scene of numerous events of armed clashes between local militias and violence against civilians over the past year.",0,,1759192014
LBY11928,2025-01-04,2025,1,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of Libya (2021-) Government of National Unity (GNU),,State forces,Al-Nasr Brigade (Libya),,Political militia,State forces-Political militia,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Address Libya; Akhbar Libya; Al Wasat (Libya); Ean Libya Limited; Libya Herald; Libya Observer; Libya24,Subnational-National,"On 4 January 2025, the West Coast Military Region of the Libyan Army took control of the refinery of Az Zawiyah (Az Zawiyah, West) and set up there its headquarters to command the military operation in the city announced the day before (coded separately). On 7 January the West Coast Military Region stated that it had indefinitely taken over the task of securing the refinery, which is one of the largest in Libya and was previously controlled by the Al Qasab militia. There were no armed clashes or fatalities.",0,,1759192014
LBY11929,2025-01-04,2025,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Libya (2021-) Government of National Unity (GNU),,State forces,Al Silaa Brigade (Libya),,Political militia,State forces-Political militia,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Libya Security Monitor,New media,"Security measures: On 4 January 2025, forces from the West Coast Military Region stormed the Al Sila Brigade headquarters in Az Zawiyah (Az Zawiyah, West). The assault took place as part of a military operation in and around the city announced by the Libyan Army on 3 January (coded separately). There were no armed clashes or fatalities.",0,,1759192014
LBY11930,2025-01-04,2025,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Libya (2021-) Government of National Unity (GNU),,State forces,,,,State forces only,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,2,Address Libya; Al Marsad; Libya Security Monitor; Libya24,New media-Subnational,"Movement of forces: On 4 January 2025, the West Coast Military Region of the Libyan Army deployed several hundred vehicles, including some armored, and about 1,800 troops in and around Az Zawiyah (Az Zawiyah, West). The movement of forces, dispatched from other garrisons, took place as part of a military operation in and around Zawiyah announced by the Libyan Army on 3 January (coded separately).",0,,1759192014
LBY11931,2025-01-06,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Libya),,Rioters,,,,Rioters only,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Address Libya; Al Marsad,Subnational-National,"On 6 January 2025, overnight, rioters burned tires during a demonstration against the GNU and PM Abdulhamid Dbeiba in Az Zawiyah (Az Zawiyah, West). The demonstration followed an interview of former Foreign Minister Najla al-Mangoush on Al Jazeera in which she spoke about her meeting with her Israeli counterpart Eli Cohen in August 2023, which in turn reignited speculation that the GNU intends to normalize relations with Israel. Similar demonstrations took place in other cities of western Libya on the same night (all coded separately).",0,crowd size=no report,1736845157
LBY11932,2024-12-21,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Libya),,Protesters,Police Forces of Libya (2021-) Government of National Unity (GNU),,State forces,State forces-Protesters,,434,Northern Africa,Libya,West,Misratah,,Bani Walid,31.7566,13.9942,1,Libya Observer,National,"On 21 December 2024, residents, including members of the local council and neighborhood representatives, held a protest in Bani Walid (Misratah, West) to call for the expulsion of mercenaries and denounce instances of harassment. Security forces dispersed the protest (means unspecified) and briefly arrested several protesters.",0,crowd size=dozens,1759192014
LBY11933,2025-01-06,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Libya),,Rioters,,,,Rioters only,,434,Northern Africa,Libya,West,Misratah,,Bani Walid,31.7566,13.9942,1,Address Libya; Akhbar Libya; Al Marsad,Subnational-National,"On 6 January 2025, overnight, rioters burned tires during a demonstration against the GNU and PM Abdulhamid Dbeiba in Bani Walid (Misratah, West). The demonstration followed an interview of former Foreign Minister Najla al-Mangoush on Al Jazeera in which she spoke about her meeting with her Israeli counterpart Eli Cohen in August 2023, which in turn reignited speculation that the GNU intends to normalize relations with Israel. Similar demonstrations took place in other cities of western Libya on the same night (all coded separately).",0,crowd size=no report,1736845157
LBY11934,2024-01-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Libya),Students (Libya),Protesters,,,,Protesters only,,434,Northern Africa,Libya,West,Misratah,,Misratah,32.3754,15.0925,1,Akhbar Libya; Al Marsad; Libya24,National,"On 2 January 2024, students of Misratah University held a protest in Misratah (Misratah, West) to call for changes in the administration and its faculty staff and academic councils due to what they consider mismanagement.",0,crowd size=no report,1736845157
LBY11936,2024-01-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Libya),Labor Group (Libya); Unidentified Armed Group (Libya),Protesters,,,,Protesters only,,434,Northern Africa,Libya,West,Misratah,,Misratah,32.3754,15.0925,1,Address Libya,Subnational,"On 29 January 2024, an unidentified armed group closed (means unspecified) one of the access gates to Misratah (Misratah, West) to demand overdue payments from the GNU.",0,crowd size=no report,1736845157
LBY11937,2024-02-06,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Libya),Labor Group (Libya),Protesters,,,,Protesters only,,434,Northern Africa,Libya,West,Misratah,,Misratah,32.3754,15.0925,1,Al Marsad,National,"On 6 February 2024, workers of the Libyan Ground Services Company held a protest in Misratah (Misratah, West) in rejection of the GNU's plans to privatize the company and to ask the Attorney General to intervene to stop the move.",0,crowd size=no report,1736845157
LBY11939,2025-01-06,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Libya),,Protesters,,,,Protesters only,,434,Northern Africa,Libya,West,Misratah,,Misratah,32.3754,15.0925,1,Address Libya; Akhbar Libya; Al Marsad; Al Wasat (Libya); Libya24,Subnational-National,"On 6 January 2025, overnight, residents held a protest against the GNU and PM Abdulhamid Dbeiba in Misratah (Misratah, West). The protest followed an interview of former Foreign Minister Najla al-Mangoush on Al Jazeera in which she spoke about her meeting with her Israeli counterpart Eli Cohen in August 2023, which in turn reignited speculation that the GNU intends to normalize relations with Israel. Similar protests took place in other cities of western Libya on the same night (all coded separately).",0,crowd size=no report,1736845157
LBY11940,2025-01-10,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Libya),,Protesters,,,,Protesters only,,434,Northern Africa,Libya,West,Misratah,,Misratah,32.3754,15.0925,1,Address Libya; Akhbar Libya; Al Marsad; Libya24; New Arab,Subnational-National,"On 10 January 2025, residents held a protest in Misratah (Misratah, West) following unconfirmed rumors about the GNU's plans to normalize relations with Israel.",0,crowd size=no report,1764637279
LBY11942,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Libya),Tawergha Communal Group (Libya),Protesters,,,,Protesters only,,434,Northern Africa,Libya,West,Misratah,,Tawurgha,32.0146,15.1125,1,Libya Observer,National,"On 7 March 2024, residents held a protest in Tawurgha (Misratah, West) over difficult living conditions and to call on the authorities for improvements in administrative and educational services, as well as in the local electricity, water and road networks. They also asked the government for compensations to locals who left the city in the wake of the 2011 civil war, and for the removal of war remnants.",0,crowd size=no report,1736845157
LBY11943,2025-01-09,2025,2,Strategic developments,Strategic developments,Change to group/activity,Police Forces of Libya (2021-) Government of National Unity (GNU),,State forces,,,,State forces only,,434,Northern Africa,Libya,West,Nalut,,Nalut,31.8685,10.9812,2,Akhbar Libya,National,"Security measures: Around 9 January 2025, police patrols led by the border security sector of Nalut (Nalut, West) intensified their activity in the Tunisian border area.",0,,1759192014
