event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BHR13404,2025-02-07,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Northern,,,Sar,26.1942,50.4819,1,14 February Revolution Youth Coalition; ADHRB; Al Wefaq National Islamic Society,Other-New media,"On 7 February 2025, demonstrators, including February 14 Youth Coalition, held a protest in Sar (Northern) celebrating the ceasefire treaties in Gaza and Lebanon, in solidarity with political prisoners, and to commemorate the anniversary of the 2021 Bahraini uprising.",0,crowd size=no report,1739840085
BHR13405,2025-02-08,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Capital,,,Karbabad,26.2303,50.5294,1,14 February Revolution Youth Coalition; ADHRB; Bahrain Alyoum; LuaLua TV,Other-National,"On 8 February 2025, demonstrators, including February 14 Youth Coalition, held a protest in Karbabad (Capital) to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13406,2025-02-08,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Capital,,,Sanabis,26.2259,50.5452,1,14 February Revolution Youth Coalition; ADHRB; Bahrain Alyoum,Other-National,"On 8 February 2025, demonstrators, including February 14 Youth Coalition, held a protest in Sanabis (Capital) to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13407,2025-02-08,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Jannusan,26.2305,50.4947,1,14 February Revolution Youth Coalition; ADHRB; Instagram,Other-New media,"On 8 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Jannusan (Northern) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13408,2025-02-09,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Al Akr,26.1431,50.6103,1,14 February Revolution Youth Coalition,Other,"On 9 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Akr (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13409,2025-02-09,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Karbabad,26.2303,50.5294,1,14 February Revolution Youth Coalition,Other,"On 9 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Karbabad (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13410,2025-02-09,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Al Markh,26.2103,50.4733,2,ADHRB; Revolution Bahrain,New media-National,"On 9 February 2025, demonstrators blocked the Al Budaia road with burning tires near Al Markh (Northern) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13411,2025-02-10,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Al Daih,26.225,50.5362,1,14 February Revolution Youth Coalition; Instagram,Other-New media,"On 10 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Daih (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13412,2025-02-10,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Seef,26.2383,50.5386,1,ADHRB; Karbabad Media,New media-National,"On 10 February 2025, demonstrators set fire to wooden objects in front of Seef intersection (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13414,2025-02-13,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Al Daih,26.225,50.5362,1,14 February Revolution Youth Coalition,Other,"On 13 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Daih (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
