event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRQ58503,2024-08-29,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Erbil,Rawanduz,Balak,Silsilat Jibal Qandil,36.5331,45.0085,2,ANF News; ROJ News,Regional-International,"Around 29 August 2024 (from 27 - 31 August), Turkish army warplanes carried out airstrikes against PKK militants in Gire Sehid Cihan area (Kurdish name) of Qendil region (Silsilat Jibal Qandil) in Erbil. Casualties unknown.",0,,1753954492
IRQ58504,2024-08-29,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Sarsank,Sarkay,36.9858,43.5713,2,ANF News; ROJ News,Regional-International,"Around 29 August 2024 (from 27 - 31 August), Turkish army warplanes carried out airstrikes against PKK militants in Kani Sarke (Sarkay) area in Gare region of Al Amadiya district, Duhok. Casualties unknown.",0,,1753954492
IRQ58507,2024-08-29,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Shelaza,37.1538,43.385,2,ANF News; ROJ News,Regional-International,"Around 29 August 2024 (from 27 - 31 August), Turkish army warplanes carried out airstrikes against PKK militants in Shelaza area of Al Amadiya district, Duhok. Casualties unknown.",0,,1753954492
IRQ58508,2024-08-29,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Yekmale,37.1708,43.4347,2,ANF News; ROJ News,Regional-International,"Around 29 August 2024 (from 27 - 31 August), Turkish army warplanes carried out airstrikes against PKK militants in Yekmale area of Al Amadiya district, Duhok. Casualties unknown.",0,,1753954492
IRQ58509,2024-08-29,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Bishilah,37.1618,43.2863,2,ANF News; ROJ News,Regional-International,"Around 29 August 2024 (from 27 - 31 August), Turkish army warplanes conducted airstrikes against PKK militants in Besili (Bishilah) area in Metina region (Al Amadiya district) of Duhok. Casualties unknown.",0,,1753954492
IRQ58512,2024-09-02,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Markaz Al Amadiya,Chiya-e Gara,37.0394,43.5175,2,Anadolu Agency; Beyaz Gazete; Haber 7; National Iraqi News Agency; Rudaw,National-Regional,"On 2 September 2024, Turkish army warplanes conducted airstrikes targeting PKK positions in Metina and Gare (Chiya-e Gara) regions (Al Amadiya, Duhok), Zap region (coded as Al Amadiya district) (Duhok), Xakurke (Wadi Khakurik) region, Qandil Mountain Range (Silsilat Jibal Qandil) (Rawanduz, Erbil), and Asos (Jabal Asaws) region (Rania, Al Sulaymaniyah), killing or injuring at least 20 PKK militants inside them. One event for each location (total 6 events) coded. Fatalities coded to 0.",0,,1753954492
IRQ58515,2024-09-02,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Erbil,Rawanduz,Balak,Silsilat Jibal Qandil,36.5331,45.0085,2,Anadolu Agency; Beyaz Gazete; Haber 7; National Iraqi News Agency; Rudaw,National-Regional,"On 2 September 2024, Turkish army warplanes conducted airstrikes targeting PKK positions in Metina and Gare (Chiya-e Gara) regions (Al Amadiya, Duhok), Zap region (coded as Al Amadiya district) (Duhok), Xakurke (Wadi Khakurik) region, Qandil Mountain Range (Silsilat Jibal Qandil) (Rawanduz, Erbil), and Asos (Jabal Asaws) region (Rania, Al Sulaymaniyah), killing or injuring at least 20 PKK militants inside them. One event for each location (total 6 events) coded. Fatalities coded to 0.",0,,1753954492
IRQ58528,2024-09-03,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Metina,37.1683,43.2709,2,ANF News; ROJ News,Regional-International,"On 3 September 2024, Turkish army warplanes carried out airstrikes targeting PKK militants in Sere Metina area (Al Amadiya, Duhok). Casualties unknown.",0,,1753954492
IRQ58531,2024-08-30,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Metina,37.1683,43.2709,2,ANF News; ROJ News,Regional-International,"On 30 August 2024, Turkish army helicopters carried out airstrikes against PKK militants in Sere Metina area (Al Amadiya, Duhok). Casualties unknown.",0,,1753954492
IRQ58534,2024-08-31,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Metina,37.1683,43.2709,2,ANF News; ROJ News,Regional-International,"On 31 August 2024, Turkish army helicopters carried out airstrikes against PKK militants in Sere Metina area (Al Amadiya, Duhok). Casualties unknown.",0,,1753954492
