event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN30346,2025-02-10,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Iran),,Protesters,Police Forces of Iran (1989-),,State forces,State forces-Protesters,,364,Middle East,Iran,Kohgiluyeh and Boyer-Ahmad,Kohgeluyeh,Central,Dehdasht,30.7949,50.5646,1,BBC News; Iran International; Iran Wire,Regional-International,"On 10 February 2025, local residents held a demonstration against the government for the second day in a row in Dehdasht city (Kohgeluyeh, Kohgiluyeh and Boyer-Ahmad) over poor living conditions, water shortages, and the rising death toll among local smugglers (Shotees). Police arrested some protesters. The police used warning shots with paintball bullets to disperse the protesters.",0,crowd size=no report,1753970683
IRN30347,2025-02-11,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Iran),,Protesters,Police Forces of Iran (1989-),Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,State forces,State forces-Protesters,,364,Middle East,Iran,Kohgiluyeh and Boyer-Ahmad,Kohgeluyeh,Central,Dehdasht,30.7949,50.5646,1,BBC News; Hengaw; Iran International; Iran Wire,Local partner-Other,"On 11 February 2025, local residents held a demonstration against the government for the third day in a row in Dehdasht city (Kohgeluyeh, Kohgiluyeh and Boyer-Ahmad) over poor living conditions, water shortages, and the rising death toll among local smugglers (Shotees). The IRGC intelligence unit and Police arrested at least six protesters.",0,crowd size=no report,1753970683
IRN30348,2025-02-09,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Iran),,Protesters,Police Forces of Iran (1989-),,State forces,State forces-Protesters,,364,Middle East,Iran,Kohgiluyeh and Boyer-Ahmad,Bahmai,Central,Likak,30.8949,50.0931,1,Iran Wire,Regional,"On 9 February 2025, local residents held a demonstration against the government in Likak city (Bahmai, Kohgiluyeh and Boyer-Ahmad) over poor living conditions, water shortages, and the rising death toll among local smugglers (Shotees). The police used tear gas and warning shots to disperse the protesters.",0,crowd size=no report,1753970683
IRN30349,2025-02-10,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Iran),,Protesters,Police Forces of Iran (1989-),,State forces,State forces-Protesters,,364,Middle East,Iran,Kohgiluyeh and Boyer-Ahmad,Bahmai,Central,Likak,30.8949,50.0931,1,Iran Wire,Regional,"On 10 February 2025, local residents held a demonstration against the government for the second day in a row in Likak city (Bahmai, Kohgiluyeh and Boyer-Ahmad) over poor living conditions, water shortages, and the rising death toll among local smugglers (Shotees). The police used tear gas and warning shots to disperse the protesters.",0,crowd size=no report,1753970683
IRN30350,2025-02-19,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Mahshahr,Central,Bandar e Mahshahr,30.5566,49.1885,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 19 February 2025, security forces at the petrochemical terminals and tanks held a rally in Bandar e Mahshahr city (Mahshahr, Khuzestan) over the low salaries and the failure to implement the job classification plan.",0,crowd size=no report,1740447552
IRN30351,2025-02-16,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,North Khorasan,Bojnurd,Central,Bojnurd,37.4747,57.329,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 16 February 2025, retirees of the petrochemical company protested and picketed outside the provincial governor's office in Bojnurd city (Bojnurd, North Khorasan) over the cutting of benefits, holiday pay, and other wage benefits.",0,crowd size=no report,1740447552
IRN30353,2025-02-19,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Dashtestan,Central,Borazjan,29.2699,51.2188,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 19 February 2025, applicants at the Isargaran Housing project held a rally in front of the county governor's office in Borazjan city (Dashtestan, Fars) to demand an end to the uncertainty of their contracts.",0,crowd size=no report,1740447552
IRN30354,2025-02-15,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Jam,Central,Jam,27.8282,52.3254,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 15 February 2025, pre-sale clients from car companies staged a rally outside the courthouse in Jam city (Jam, Bushehr) to demand that the company deliver the services the clients paid for.",0,crowd size=no report,1740447552
IRN30355,2025-02-18,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Jam,,Shahr-e Khas,27.9474,52.1873,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 18 February 2025, employees of the Fajr Jam Gas Refining Company protested and marched outside their workplace in Shahr-e Khas (Jam, Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1740447552
IRN30358,2025-02-15,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 15 February 2025, project staff of Tiam Sanat at the Shiraz Refinery Company rallied in Shiraz city (Shiraz, Fars) over their non-payment of wages and insurance premiums.",0,crowd size=no report,1740447552
